pl_name,pl_orbper,pl_rade,pl_bmasse,sy_dist,ra,dec,sky_coord.ra,sky_coord.dec
Kepler-499 b,5.63252719,,,556.726,295.1099549,43.9151012,295.1099549,43.9151012
Kepler-499 b,5.63252845,2.17,,556.726,295.1099549,43.9151012,295.1099549,43.9151012
Kepler-499 b,,2.264,,556.726,295.1099549,43.9151012,295.1099549,43.9151012
Kepler-499 b,5.63253172,,,556.726,295.1099549,43.9151012,295.1099549,43.9151012
Kepler-499 b,5.63252845,2.1,,556.726,295.1099549,43.9151012,295.1099549,43.9151012
Kepler-499 b,5.63252508,,,556.726,295.1099549,43.9151012,295.1099549,43.9151012
Kepler-499 b,5.63252845,2.1,,556.726,295.1099549,43.9151012,295.1099549,43.9151012
Kepler-499 b,5.632566,1.91,,556.726,295.1099549,43.9151012,295.1099549,43.9151012
Kepler-499 b,5.63252508,2.04,,556.726,295.1099549,43.9151012,295.1099549,43.9151012
Kepler-5 b,3.5484654,15.28,,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,3.5484654,15.28,,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,3.5484655,,,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,3.54846589,,,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,3.54844807,15.217,,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,3.5484625,16.04,675.70658,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,3.54846566,17.4,,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,3.5484657,15.984,670.93913,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,3.5484654,15.45,,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,,15.189,,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,3.548469,13.563,648.3732,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,3.54846545,14.92,,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,3.54846,16.04,671.864,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,3.5484654,15.28,,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,3.54846566,,,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-5 b,3.54846545,,,899.777,299.4070341,44.0350387,299.4070341,44.0350387
Kepler-50 b,7.81254,1.71,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 b,7.8128315,,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 b,7.8128584,1.542,4.02572,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 b,7.8125124,2.2,8.9,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 b,7.8128584,1.54,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 b,7.8128584,1.56,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 b,7.81285862,,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 b,7.81285862,1.68,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 b,7.8128584,1.54,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 b,,1.733,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 b,7.8128584,1.54,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 b,7.812512,2.2,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 c,9.37664325,1.82,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 c,9.37663871,,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 c,,1.951,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 c,9.37664325,1.825,10.20333,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 c,9.37664325,1.82,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 c,9.37663713,1.89,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 c,9.37664325,1.91,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 c,9.37664325,1.82,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 c,9.37647,2.17,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 c,9.3761368,2.79,8.2,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 c,9.376137,2.79,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-50 c,9.37663713,,,250.11,288.1009312,50.0336844,288.1009312,50.0336844
Kepler-500 b,8.50840351,,,807.48,295.9513472,43.8519884,295.9513472,43.8519884
Kepler-500 b,8.50831464,,,807.48,295.9513472,43.8519884,295.9513472,43.8519884
Kepler-500 b,8.5083244,2.57,,807.48,295.9513472,43.8519884,295.9513472,43.8519884
Kepler-500 b,8.508355,2.4,,807.48,295.9513472,43.8519884,295.9513472,43.8519884
Kepler-500 b,8.5083244,2.57,,807.48,295.9513472,43.8519884,295.9513472,43.8519884
Kepler-500 b,,2.855,,807.48,295.9513472,43.8519884,295.9513472,43.8519884
Kepler-500 b,8.5083331,,,807.48,295.9513472,43.8519884,295.9513472,43.8519884
Kepler-500 b,8.5083331,2.6,,807.48,295.9513472,43.8519884,295.9513472,43.8519884
Kepler-500 b,8.5083244,2.58,,807.48,295.9513472,43.8519884,295.9513472,43.8519884
Kepler-500 b,8.5083244,2.57,,807.48,295.9513472,43.8519884,295.9513472,43.8519884
Kepler-501 b,5.64067757,4.11,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 b,5.64067697,4.59,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 b,5.64067757,4.11,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 b,,4.241,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 b,5.64067757,4.3,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 b,5.64067242,,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 b,5.64067757,4.11,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 b,5.640662,4.0,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 b,5.6406754,,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 b,5.64067697,,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 c,3.622714,1.41,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 c,3.62275506,1.62,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 c,3.62269606,1.45,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 c,3.62269606,1.45,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 c,3.62276006,1.681,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 c,3.62275506,,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-501 c,3.62269606,1.45,,1125.24,297.2014919,41.7301534,297.2014919,41.7301534
Kepler-502 b,4.28686431,4.77,,1591.04,291.080133,43.8601911,291.080133,43.8601911
Kepler-502 b,4.2868685,,,1591.04,291.080133,43.8601911,291.080133,43.8601911
Kepler-502 b,4.286859,4.2,,1591.04,291.080133,43.8601911,291.080133,43.8601911
Kepler-502 b,4.28686623,,,1591.04,291.080133,43.8601911,291.080133,43.8601911
Kepler-502 b,4.28686623,4.14,,1591.04,291.080133,43.8601911,291.080133,43.8601911
Kepler-502 b,4.28686431,4.07,,1591.04,291.080133,43.8601911,291.080133,43.8601911
Kepler-502 b,4.28686431,4.07,,1591.04,291.080133,43.8601911,291.080133,43.8601911
Kepler-502 b,,5.318,,1591.04,291.080133,43.8601911,291.080133,43.8601911
Kepler-502 b,4.28686431,4.07,,1591.04,291.080133,43.8601911,291.080133,43.8601911
Kepler-502 b,4.28686059,,,1591.04,291.080133,43.8601911,291.080133,43.8601911
Kepler-504 b,9.549273,1.94,,99.0688,284.9219608,45.9723265,284.9219608,45.9723265
Kepler-504 b,9.54927709,,,99.0688,284.9219608,45.9723265,284.9219608,45.9723265
Kepler-504 b,9.54927542,1.59,,99.0688,284.9219608,45.9723265,284.9219608,45.9723265
Kepler-504 b,9.54927542,1.82,,99.0688,284.9219608,45.9723265,284.9219608,45.9723265
Kepler-504 b,,1.767,,99.0688,284.9219608,45.9723265,284.9219608,45.9723265
Kepler-504 b,9.54927542,1.82,,99.0688,284.9219608,45.9723265,284.9219608,45.9723265
Kepler-504 b,9.54927709,1.57,,99.0688,284.9219608,45.9723265,284.9219608,45.9723265
Kepler-504 b,9.54927542,1.82,,99.0688,284.9219608,45.9723265,284.9219608,45.9723265
Kepler-504 b,9.54927403,,,99.0688,284.9219608,45.9723265,284.9219608,45.9723265
Kepler-504 b,9.54926977,,,99.0688,284.9219608,45.9723265,284.9219608,45.9723265
Kepler-505 b,27.52197994,2.51,,283.41,287.857953,42.5426758,287.857953,42.5426758
Kepler-505 b,27.521732,2.53,,283.41,287.857953,42.5426758,287.857953,42.5426758
Kepler-505 b,27.5219767,,,283.41,287.857953,42.5426758,287.857953,42.5426758
Kepler-505 b,27.52197994,2.6,,283.41,287.857953,42.5426758,287.857953,42.5426758
Kepler-505 b,27.52194772,2.47,,283.41,287.857953,42.5426758,287.857953,42.5426758
Kepler-505 b,,3.114,,283.41,287.857953,42.5426758,287.857953,42.5426758
Kepler-505 b,27.52196099,,,283.41,287.857953,42.5426758,287.857953,42.5426758
Kepler-505 b,27.52197994,2.51,,283.41,287.857953,42.5426758,287.857953,42.5426758
Kepler-505 b,27.52197994,2.51,,283.41,287.857953,42.5426758,287.857953,42.5426758
Kepler-505 b,27.52194772,,,283.41,287.857953,42.5426758,287.857953,42.5426758
Kepler-506 b,6.883403,2.61,,228.439,284.6351885,40.7198296,284.6351885,40.7198296
Kepler-506 b,6.8834055,2.73,,228.439,284.6351885,40.7198296,284.6351885,40.7198296
Kepler-506 b,6.88341278,2.63,,228.439,284.6351885,40.7198296,284.6351885,40.7198296
Kepler-506 b,,2.644,,228.439,284.6351885,40.7198296,284.6351885,40.7198296
Kepler-506 b,6.8834055,2.67,,228.439,284.6351885,40.7198296,284.6351885,40.7198296
Kepler-506 b,6.88341278,,,228.439,284.6351885,40.7198296,284.6351885,40.7198296
Kepler-506 b,6.88341485,,,228.439,284.6351885,40.7198296,284.6351885,40.7198296
Kepler-506 b,6.8834027,2.877,,228.439,284.6351885,40.7198296,284.6351885,40.7198296
Kepler-506 b,6.8834055,2.67,,228.439,284.6351885,40.7198296,284.6351885,40.7198296
Kepler-506 b,6.8834055,2.67,,228.439,284.6351885,40.7198296,284.6351885,40.7198296
Kepler-506 b,6.88340359,,,228.439,284.6351885,40.7198296,284.6351885,40.7198296
Kepler-507 b,,1.313,,391.644,297.0188074,50.409046,297.0188074,50.409046
Kepler-507 b,3.56809693,1.3,,391.644,297.0188074,50.409046,297.0188074,50.409046
Kepler-507 b,3.56809693,1.22,,391.644,297.0188074,50.409046,297.0188074,50.409046
Kepler-507 b,3.56809693,1.284,5.69692,391.644,297.0188074,50.409046,297.0188074,50.409046
Kepler-507 b,3.56809961,1.36,,391.644,297.0188074,50.409046,297.0188074,50.409046
Kepler-507 b,3.56808331,,,391.644,297.0188074,50.409046,297.0188074,50.409046
Kepler-507 b,3.568065,1.29,,391.644,297.0188074,50.409046,297.0188074,50.409046
Kepler-507 b,3.56809693,1.22,,391.644,297.0188074,50.409046,297.0188074,50.409046
Kepler-507 b,3.56808669,,,391.644,297.0188074,50.409046,297.0188074,50.409046
Kepler-507 b,3.56809693,1.22,,391.644,297.0188074,50.409046,297.0188074,50.409046
Kepler-507 b,3.56809961,,,391.644,297.0188074,50.409046,297.0188074,50.409046
Kepler-508 b,25.30893566,,,324.618,295.4042546,42.9812789,295.4042546,42.9812789
Kepler-508 b,25.30889748,2.36,,324.618,295.4042546,42.9812789,295.4042546,42.9812789
Kepler-508 b,25.30889748,2.36,,324.618,295.4042546,42.9812789,295.4042546,42.9812789
Kepler-508 b,25.30893566,1.77,,324.618,295.4042546,42.9812789,295.4042546,42.9812789
Kepler-508 b,25.30889748,1.64,,324.618,295.4042546,42.9812789,295.4042546,42.9812789
Kepler-508 b,25.308897,1.57,,324.618,295.4042546,42.9812789,295.4042546,42.9812789
Kepler-508 b,,1.659,,324.618,295.4042546,42.9812789,295.4042546,42.9812789
Kepler-508 b,25.30889748,2.36,,324.618,295.4042546,42.9812789,295.4042546,42.9812789
Kepler-508 b,25.30894683,,,324.618,295.4042546,42.9812789,295.4042546,42.9812789
Kepler-509 b,41.7460724,,,332.443,289.664394,48.706165,289.664394,48.706165
Kepler-509 b,,2.453,,332.443,289.664394,48.706165,289.664394,48.706165
Kepler-509 b,41.74600392,2.42,,332.443,289.664394,48.706165,289.664394,48.706165
Kepler-509 b,41.74591,2.5,,332.443,289.664394,48.706165,289.664394,48.706165
Kepler-509 b,41.74598855,,,332.443,289.664394,48.706165,289.664394,48.706165
Kepler-509 b,41.74598855,2.4,,332.443,289.664394,48.706165,289.664394,48.706165
Kepler-509 b,41.7460184,,,332.443,289.664394,48.706165,289.664394,48.706165
Kepler-509 b,41.74600392,2.42,,332.443,289.664394,48.706165,289.664394,48.706165
Kepler-509 b,41.74600392,2.49,,332.443,289.664394,48.706165,289.664394,48.706165
Kepler-509 b,41.74600392,2.42,,332.443,289.664394,48.706165,289.664394,48.706165
Kepler-51 b,45.156,,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 b,45.15530074,8.51,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 b,,6.56,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 b,45.15530074,7.88,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 b,45.154,7.1,2.1,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 b,45.1555023,7.05,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 b,45.15530956,,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 b,45.155,8.6,2.3,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 b,45.15529288,,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 b,45.1542,6.89,3.69,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 b,45.15535633,7.65,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 b,45.15535633,,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 b,45.15530074,7.88,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 b,45.15530074,7.88,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 b,45.155503,7.3,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 c,85.31664436,,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 c,85.3165776,6.75,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 c,85.31287,5.9,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 c,85.3165776,6.1,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 c,85.3165776,6.1,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 c,85.313,9.31,9.7,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 c,85.3128662,5.71,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 c,85.3165776,6.1,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 c,85.3162004,,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 c,85.316,6.4,3.9,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 c,85.3162004,6.34,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 c,,5.44,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 c,85.3139,8.98,4.43,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 c,85.312,9.0,4.0,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 d,130.1831,10.0,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 d,,8.954,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 d,130.17746603,10.74,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 d,130.17746603,10.74,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 d,130.17802962,10.44,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 d,130.194,9.7,7.6,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 d,130.1845,9.46,5.7,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 d,130.17746603,10.74,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 d,130.17802962,,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 d,130.17662541,,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 d,130.18,11.8,6.2,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 d,130.17814386,,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 d,130.17746603,11.67,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-51 d,130.183,,,783.831,296.4797624,49.9376486,296.4797624,49.9376486
Kepler-510 b,19.55659418,2.617,,386.177,287.6550196,39.2441716,287.6550196,39.2441716
Kepler-510 b,,2.651,,386.177,287.6550196,39.2441716,287.6550196,39.2441716
Kepler-510 b,19.55659418,2.53,,386.177,287.6550196,39.2441716,287.6550196,39.2441716
Kepler-510 b,19.55662003,2.45,,386.177,287.6550196,39.2441716,287.6550196,39.2441716
Kepler-510 b,19.55662003,,,386.177,287.6550196,39.2441716,287.6550196,39.2441716
Kepler-510 b,19.55659485,,,386.177,287.6550196,39.2441716,287.6550196,39.2441716
Kepler-510 b,19.55663,3.9,,386.177,287.6550196,39.2441716,287.6550196,39.2441716
Kepler-510 b,19.55659418,2.53,,386.177,287.6550196,39.2441716,287.6550196,39.2441716
Kepler-510 b,19.55659418,2.47,,386.177,287.6550196,39.2441716,287.6550196,39.2441716
Kepler-510 b,19.55653439,,,386.177,287.6550196,39.2441716,287.6550196,39.2441716
Kepler-510 b,19.55659418,2.53,,386.177,287.6550196,39.2441716,287.6550196,39.2441716
Kepler-511 b,296.637865,7.18,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 b,296.6371,5.04,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 b,296.63730555,,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 b,,9.21,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 b,296.637865,7.18,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 b,296.6375817,,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 b,296.637865,7.18,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 b,296.6375817,7.56,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 b,296.637865,6.35,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 c,26.6294395,,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 c,26.62949944,4.21,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 c,26.62946276,2.94,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 c,26.62946276,2.94,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 c,26.62941953,,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 c,26.62941953,3.13,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 c,26.62942,2.19,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-511 c,26.62946276,2.94,,651.999,282.9455384,47.5749181,282.9455384,47.5749181
Kepler-512 b,34.4359387,2.78,,467.375,298.2689217,48.9167391,298.2689217,48.9167391
Kepler-512 b,34.43587975,1.98,,467.375,298.2689217,48.9167391,298.2689217,48.9167391
Kepler-512 b,34.43576,2.3,,467.375,298.2689217,48.9167391,298.2689217,48.9167391
Kepler-512 b,34.43587975,1.98,,467.375,298.2689217,48.9167391,298.2689217,48.9167391
Kepler-512 b,34.43587975,2.69,,467.375,298.2689217,48.9167391,298.2689217,48.9167391
Kepler-512 b,34.43582968,,,467.375,298.2689217,48.9167391,298.2689217,48.9167391
Kepler-512 b,,2.32,,467.375,298.2689217,48.9167391,298.2689217,48.9167391
Kepler-512 b,34.43596883,,,467.375,298.2689217,48.9167391,298.2689217,48.9167391
Kepler-512 b,34.43587975,1.98,,467.375,298.2689217,48.9167391,298.2689217,48.9167391
Kepler-512 b,34.4359387,,,467.375,298.2689217,48.9167391,298.2689217,48.9167391
Kepler-513 b,,2.541,,468.258,285.0416235,50.0753913,285.0416235,50.0753913
Kepler-513 b,28.86235584,2.19,,468.258,285.0416235,50.0753913,285.0416235,50.0753913
Kepler-513 b,28.86236571,2.53,,468.258,285.0416235,50.0753913,285.0416235,50.0753913
Kepler-513 b,28.86235584,2.19,,468.258,285.0416235,50.0753913,285.0416235,50.0753913
Kepler-513 b,28.86235584,2.19,,468.258,285.0416235,50.0753913,285.0416235,50.0753913
Kepler-513 b,28.86236571,,,468.258,285.0416235,50.0753913,285.0416235,50.0753913
Kepler-513 b,28.86231,2.4,,468.258,285.0416235,50.0753913,285.0416235,50.0753913
Kepler-513 b,28.86235584,2.2,,468.258,285.0416235,50.0753913,285.0416235,50.0753913
Kepler-513 b,28.86237721,,,468.258,285.0416235,50.0753913,285.0416235,50.0753913
Kepler-513 b,28.86237473,,,468.258,285.0416235,50.0753913,285.0416235,50.0753913
Kepler-514 b,,1.859,,455.336,286.2471739,50.2423694,286.2471739,50.2423694
Kepler-514 b,5.65179605,1.49,,455.336,286.2471739,50.2423694,286.2471739,50.2423694
Kepler-514 b,5.65178735,,,455.336,286.2471739,50.2423694,286.2471739,50.2423694
Kepler-514 b,5.65178922,,,455.336,286.2471739,50.2423694,286.2471739,50.2423694
Kepler-514 b,5.65181706,,,455.336,286.2471739,50.2423694,286.2471739,50.2423694
Kepler-514 b,5.65179605,1.49,,455.336,286.2471739,50.2423694,286.2471739,50.2423694
Kepler-514 b,5.65179605,1.49,,455.336,286.2471739,50.2423694,286.2471739,50.2423694
Kepler-514 b,5.651838,1.65,,455.336,286.2471739,50.2423694,286.2471739,50.2423694
Kepler-514 b,5.65178922,2.03,,455.336,286.2471739,50.2423694,286.2471739,50.2423694
